Supply Loc,Delivery Loc,Item No,Item Description,Vendor Name,Vendor Ctlg No,Mfr Name,Mfr Ctlg No,Comdty Name ,Comdty Code,Exp Code,Requisition No,Requisition Date,Issue Qty,UM,Price,Extended Price
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71989,SIMVASTATIN TAB 40MG 90S,AMERISOURCE CORP,777577,MERCK SHARPE DOHME,16729000615,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1242121,02/25/15 12:41,30,EA,$0.04,$1.06
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1242121,02/25/15 12:41,60,EA,$0.02,$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1242121,02/25/15 12:41,60,EA,$0.02,$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1242121,02/25/15 12:41,60,EA,$0.02,$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72600,CALCIUM CARB 1250MG TAB,AMERISOURCE CORP,573832,AMERISOURCE,54812025,GENERAL,CMDY10VI01,4213,1242121,02/25/15 12:41,60,EA,$0.02,$0.99
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72264,"VITAMIN D2 50,000 UNITS CAP",AMERISOURCE CORP,49116,AMERISOURCE,50111099001,GENERAL,CMDY10VI01,4213,1242121,02/25/15 12:41,6,EA,$0.31,$1.87
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71970,SENNA CONC STD 1000S,AMERISOURCE CORP,435584,AMERISOURCE,51645085110,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1242121,02/25/15 12:41,60,EA,$0.01,$0.59
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71434,METHOTREXATE 2.5MG TAB,AMERISOURCE CORP,817049,AMERISOURCE,67253032010,NEOPLASTIC,CMDY10NE00,4213,1242121,02/25/15 12:41,32,EA,$1.61,$51.48
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1242121,02/25/15 12:41,150,EA,$0.02,$2.76
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1242121,02/25/15 12:41,150,EA,$0.02,$2.76
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1242121,02/25/15 12:41,120,EA,$0.02,$2.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1242121,02/25/15 12:41,120,EA,$0.02,$2.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71232,LACTULOSE LIQUID 500ML BOTTLE,AMERISOURCE CORP,73135,AMERISOURCE,121057716,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1242121,02/25/15 12:41,4,EA,$4.61,$18.44
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71216,KETOCONAZOLE 2% CREAM 30G,AMERISOURCE CORP,709814,AMERISOURCE,168009930,ANTIBIOTICS-ANTIFUNGALS,CMDY10AB02,4213,1242121,02/25/15 12:41,1,EA,$27.19,$27.19
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,51342,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1242121,02/25/15 12:41,1,EA,$103.31,$103.31
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,51342,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1242121,02/25/15 12:41,1,EA,$103.31,$103.31
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,908723,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1242121,02/25/15 12:41,30,EA,$0.01,$0.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,908723,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1242121,02/25/15 12:41,30,EA,$0.01,$0.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,908723,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1242121,02/25/15 12:41,30,EA,$0.01,$0.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73711,WARFARIN 7.5MG TAB UD,AMERISOURCE CORP,413112,BRISTOL MEYERS SQUIBB,56017375,CARDIOVASCULAR-ANTICOAGULANTS,CMDY10CV14,4213,1242248,02/25/15 14:34,18,EA,$2.06,$37.02
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73707,WARFARIN 10MG TAB UD,AMERISOURCE CORP,412965,BRISTOL MEYERS SQUIBB,56017475,CARDIOVASCULAR-ANTICOAGULANTS,CMDY10CV14,4213,1242248,02/25/15 14:34,20,EA,$2.48,$49.67
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74841,VISINE TEARS DRY EYE DROP 0.5OZ,AMERISOURCE CORP,776898,AMERISOURCE,74300001067,OPHTHALMICS/GENERAL,CMDY10OP01,4213,1242248,02/25/15 14:34,1,EA,$4.79,$4.79
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,215463,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1242248,02/25/15 14:34,100,EA,$0.01,$0.74
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,761484,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1242248,02/25/15 14:34,60,EA,$0.01,$0.68
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73028,ATORVASTATIN 80MG TAB,AMERISOURCE CORP,180070,AMERISOURCE,63304083090,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1242248,02/25/15 14:34,30,EA,$0.24,$7.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72834,GLIMEPIRIDE 4MG TAB,AMERISOURCE CORP,786653,AMERISOURCE,9325601,IRON SUPPLEMENTS,CMDY10VI02,4213,1242248,02/25/15 14:34,60,EA,$0.05,$2.98
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72600,CALCIUM CARB 1250MG TAB,AMERISOURCE CORP,573832,AMERISOURCE,54812025,GENERAL,CMDY10VI01,4213,1242248,02/25/15 14:34,60,EA,$0.02,$0.99
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72519,CITALOPRAM 20MG TAB 100S,AMERISOURCE CORP,60107,AMERISOURCE,93474193,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1242248,02/25/15 14:34,30,EA,$0.03,$0.88
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1242248,02/25/15 14:34,60,EA,$0.02,$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1242248,02/25/15 14:34,60,EA,$0.02,$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71989,SIMVASTATIN TAB 40MG 90S,AMERISOURCE CORP,777577,MERCK SHARPE DOHME,16729000615,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1242248,02/25/15 14:34,30,EA,$0.04,$1.06
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71970,SENNA CONC STD 1000S,AMERISOURCE CORP,435584,AMERISOURCE,51645085110,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1242248,02/25/15 14:34,30,EA,$0.01,$0.30
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1242248,02/25/15 14:34,120,EA,$0.02,$2.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,908723,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1242248,02/25/15 14:34,15,EA,$0.01,$0.20
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70952,GABAPENTIN 300MG CAP,AMERISOURCE CORP,62828,AMERISOURCE,228266611,ANTICONVULSANTS,CMDY10CN03,4213,1242248,02/25/15 14:34,30,EA,$0.04,$1.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70859,FERROUS SULFATE 325MG TAB 100'S,AMERISOURCE CORP,617454,AMERISOURCE,904759060,IRON SUPPLEMENTS,CMDY10VI02,4213,1242248,02/25/15 14:34,30,EA,$0.01,$0.25
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1242248,02/25/15 14:34,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70933,FOLIC ACID 1MG TAB,AMERISOURCE CORP,107730,WESTWOOD-SQUIBB PHARMACEUTICALS,143971710,GENERAL,CMDY10VI01,4213,1242248,02/25/15 14:34,30,EA,$0.01,$0.44
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72773,BRIMONIDINE OPH 0.15% 5ML SOL,AMERISOURCE CORP,42059,AMERISOURCE,23917705,OPHTHALMICS/GENERAL,CMDY10OP01,4213,1243169,02/27/15 08:46,1,EA,$72.76,$72.76
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71247,LATANOPROST 0.005% OPHTH SOL 2.5ML,AMERISOURCE CORP,89639,PHARMACIA UPJOHN,59762033302,OPHTHALMICS/GENERAL,CMDY10OP01,4213,1243169,02/27/15 08:46,1,EA,$6.36,$6.36
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1243169,02/27/15 08:46,60,EA,$0.02,$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72833,GLIMEPIRIDE 2MG TABLET,AMERISOURCE CORP,329268,AMERISOURCE,55111032101,DIABETIC AGENTS,CMDY10DA00,4213,1244832,03/03/15 11:12,30,EA,$0.06,$1.85
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1244832,03/03/15 11:12,120,EA,$0.02,$2.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,908723,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1246152,03/05/15 10:00,-15,EA,$0.01,-$0.20
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70503,CLOTRIMAZOLE TOP CREAM  15GM,AMERISOURCE CORP,694182,AMERISOURCE,904782236,ANTI-INFECTIVES,CMDY10TO02,4213,1246152,03/05/15 10:00,-2,EA,$0.95,-$1.90
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246152,03/05/15 10:00,-36,EA,$0.02,-$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74315,PANTOPRAZOLE 20MG TAB BULK,AMERISOURCE CORP,321529,AMERISOURCE,64679043302,ANTACIDS,CMDY10GI01,4213,1246152,03/05/15 10:00,-30,EA,$0.11,-$3.17
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1246152,03/05/15 10:00,-120,EA,$0.02,-$2.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72964,FLUTICASONE 50MCG 120SPY 16G NASAL,AMERISOURCE CORP,477310,AMERISOURCE,54327099,NASAL,CMDY10RE03,4213,1246152,03/05/15 10:00,-1,EA,$5.23,-$5.23
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72264,"VITAMIN D2 50,000 UNITS CAP",AMERISOURCE CORP,49116,AMERISOURCE,50111099001,GENERAL,CMDY10VI01,4213,1246152,03/05/15 10:00,-4,EA,$0.31,-$1.24
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,409789,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246152,03/05/15 10:00,-30,EA,$0.05,-$1.39
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,409789,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246152,03/05/15 10:00,-30,EA,$0.05,-$1.39
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1246152,03/05/15 10:00,-60,EA,$0.02,-$1.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,777591,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1246152,03/05/15 10:00,-30,EA,$0.02,-$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71232,LACTULOSE LIQUID 500ML BOTTLE,AMERISOURCE CORP,73135,AMERISOURCE,121057716,LAXATIVES/CATHARTICS,CMDY10GI04,4213,1206309,03/05/15 10:02,4,EA,$4.61,$18.44
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71627,NITROGLYCERIN 0.4MG TAB ORDER/BOTTLE,AMERISOURCE CORP,75291,AMERISOURCE,71057013,CARDIOVASCULAR-VASODILATIVES,CMDY10CV04,4213,1224215,03/05/15 10:02,21,EA,$0.43,$9.11
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,409789,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246623,03/05/15 15:19,30,EA,$0.05,$1.39
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,409789,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246623,03/05/15 15:19,30,EA,$0.05,$1.39
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71101,IBUPROFEN 400MG TAB 500S,AMERISOURCE CORP,409789,SCHEIN PHARMACEUTICALS,364076505,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246623,03/05/15 15:19,60,EA,$0.05,$2.78
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74389,VENTOLIN HFA 90MCG INH 18GM - OPD ONLY,AMERISOURCE CORP,7524,GLAXOSMITHKLINE,173068220,RESPIRATORY AGENTS-MISC,CMDY10RE01,4213,1246623,03/05/15 15:19,1,EA,$42.22,$42.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71974,SERTRALINE 50MG TAB,AMERISOURCE CORP,993530,PFIZER,59762490001,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1246623,03/05/15 15:19,30,EA,$0.05,$1.38
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,215463,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246623,03/05/15 15:19,90,EA,$0.01,$0.67
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,215463,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246623,03/05/15 15:19,30,EA,$0.01,$0.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,215463,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246623,03/05/15 15:19,30,EA,$0.01,$0.22
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73635,VITAMIN D3 400IU TAB 100S,AMERISOURCE CORP,761484,AMERISOURCE,54629001162,GENERAL,CMDY10VI01,4213,1246623,03/05/15 15:19,60,EA,$0.01,$0.68
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73610,ROSUVASTATIN 5MG TAB BOTTLE,AMERISOURCE CORP,863757,AMERISOURCE,310075590,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1246623,03/05/15 15:19,30,EA,$4.98,$149.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73329,ESOMEPRAZOLE 40MG CAP,AMERISOURCE CORP,101422,AMERISOURCE,186504054,ANTACIDS,CMDY10GI01,4213,1246623,03/05/15 15:19,30,EA,$7.44,$223.12
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72718,METOPROLOL SUCC XL 50MG,AMERISOURCE CORP,562145,AMERISOURCE,64679073502,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1246623,03/05/15 15:19,60,EA,$0.34,$20.36
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72600,CALCIUM CARB 1250MG TAB,AMERISOURCE CORP,573832,AMERISOURCE,54812025,GENERAL,CMDY10VI01,4213,1246623,03/05/15 15:19,60,EA,$0.02,$0.99
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72519,CITALOPRAM 20MG TAB 100S,AMERISOURCE CORP,60107,AMERISOURCE,93474193,PSYCHOTHERAPUETIC AGENTS,CMDY10CN04,4213,1246623,03/05/15 15:19,30,EA,$0.03,$0.88
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1246623,03/05/15 15:19,120,EA,$0.02,$2.21
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71419,METFORMIN 500MG TAB,AMERISOURCE CORP,954887,AMERISOURCE,68382002805,DIABETIC AGENTS,CMDY10DA00,4213,1246623,03/05/15 15:19,60,EA,$0.02,$1.10
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,908723,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1246623,03/05/15 15:19,30,EA,$0.01,$0.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70738,DORZOLAMIDE 2% 10ML OPHTH SOL,AMERISOURCE CORP,176438,AMERISOURCE,50383023210,OPHTHALMICS/GENERAL,CMDY10OP01,4213,1246623,03/05/15 15:19,1,EA,$8.75,$8.75
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70501,CLOPIDOGREL 75MG TAB BTL 90S,AMERISOURCE CORP,766253,AMERISOURCE,63653117101,CARDIOVASCULAR-PLATELET AGGREG,CMDY10CV08,4213,1246623,03/05/15 15:19,30,EA,$6.08,$182.32
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70501,CLOPIDOGREL 75MG TAB BTL 90S,AMERISOURCE CORP,766253,AMERISOURCE,63653117101,CARDIOVASCULAR-PLATELET AGGREG,CMDY10CV08,4213,1246623,03/05/15 15:19,30,EA,$6.08,$182.32
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70459,CIPROFLOXACIN 500MG TAB,AMERISOURCE CORP,10132,AMERISOURCE,55111012701,FLOUROQUINOLONES,CMDY10AB00,4213,1246623,03/05/15 15:19,60,EA,$0.19,$11.48
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246623,03/05/15 15:19,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1246623,03/05/15 15:19,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1246623,03/05/15 15:19,30,EA,$0.02,$0.73
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,777591,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1246623,03/05/15 15:19,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71987,SIMVASTATIN TAB 20MG,AMERISOURCE CORP,777591,MERCK SHARPE DOHME,55111019990,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1246623,03/05/15 15:19,30,EA,$0.02,$0.69
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71322,LISINOPRIL 5MG TAB BOTTLE,AMERISOURCE CORP,277754,MERCK SHARPE DOHME,6001958,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1246623,03/05/15 15:19,30,EA,$0.02,$0.46
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71286,LEVOTHYROXINE 25MCG TAB,AMERISOURCE CORP,109652,ABBOTT LABS,74662413,THYROID,CMDY10HR04,4213,1246623,03/05/15 15:19,30,EA,$0.81,$24.45
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71663,OMEPRAZOLE 20MG CAP OPD  ONLY,AMERISOURCE CORP,647634,MYLAN PHARMACEUTICALS,61113074231,ANTACIDS,CMDY10GI01,4213,1246623,03/05/15 15:19,10,EA,$0.07,$0.75
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72773,BRIMONIDINE OPH 0.15% 5ML SOL,AMERISOURCE CORP,42059,AMERISOURCE,23917705,OPHTHALMICS/GENERAL,CMDY10OP01,4213,1246678,03/05/15 16:23,1,EA,$72.76,$72.76
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71830,PREDNISONE 10MG TAB,AMERISOURCE CORP,872804,AMERISOURCE,143147301,CORTICOSTEROIDS,CMDY10HR02,4213,1246678,03/05/15 16:23,20,EA,$0.12,$2.47
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74614,ACETAMINOPHEN 325MG TAB 100'S,AMERISOURCE CORP,215463,AMERISOURCE,57896010101,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1247760,03/09/15 13:11,180,EA,$0.01,$1.33
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,73614,ROSUVASTATIN 20MG TAB BOTTLE,AMERISOURCE CORP,863790,AMERISOURCE,310075290,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1247760,03/09/15 13:11,30,EA,$4.53,$135.82
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72833,GLIMEPIRIDE 2MG TABLET,AMERISOURCE CORP,329268,AMERISOURCE,55111032101,DIABETIC AGENTS,CMDY10DA00,4213,1247760,03/09/15 13:11,30,EA,$0.06,$1.85
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71137,INSULIN HUMAN NPH 100 UNITS/ML 10ML,AMERISOURCE CORP,51342,AMERISOURCE,169183411,DIABETIC AGENTS,CMDY10DA00,4213,1247760,03/09/15 13:11,2,EA,$103.31,$206.62
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71053,HYDROCHLOROTHIAZIDE 25MG TAB,AMERISOURCE CORP,908723,AMERISOURCE,172208360,CARDIOVASCULAR-DIURETICS,CMDY10CV12,4213,1247760,03/09/15 13:11,30,EA,$0.01,$0.40
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,70177,ASPIRIN 81MG CHEWABLE TAB,AMERISOURCE CORP,849588,AMERISOURCE,57896091136,ANALGESICS/NARCOTICS/ANTIPYRET,CMDY10CN02,4213,1247760,03/09/15 13:11,36,EA,$0.02,$0.55
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71821,PRAVASTATIN 40MG TAB,AMERISOURCE CORP,64675,BRISTOL MEYERS SQUIBB,68180048709,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1247760,03/09/15 13:11,14,EA,$0.39,$5.50
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,71821,PRAVASTATIN 40MG TAB,AMERISOURCE CORP,64675,BRISTOL MEYERS SQUIBB,68180048709,CARDIOVASCULAR-ANTILIPEMICS,CMDY10CV02,4213,1247760,03/09/15 13:11,30,EA,$0.39,$11.78
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,74855,METFORMIN 1000MG TAB 500,AMERISOURCE CORP,954519,AMERICAN HEALTH PACKAGING,53746022005,DIABETIC AGENTS,CMDY10DA00,4213,1247760,03/09/15 13:11,60,EA,$0.03,$1.75
S RX OP,M 0184 PHARMACY OPD ANBG MC 214,72498,LISINOPRIL 20MG TAB BOTTLE,AMERISOURCE CORP,277766,MERCK SHARPE DOHME,185010201,CARDIOVASCULAR-HYPOTENSIVES,CMDY10CV03,4213,1247760,03/09/15 13:11,30,EA,$0.02,$0.73
